x,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9
0.1,0.0005679990983892,0.8730020904797297,2.617173858796196e-06,1.44276169311742,0.024047539276449,1.0137771196327452e-05,0.0286003219641872,0.9041508353560244,4.741067169215464e-06,1.0058718647467786,0.9048374180359596,0.0118258603863058,0.0010941466862373,0.9970029889515618,6.727688211085755e-07,1.1625769145110183,1.0123841574438155,1.1412745240486553,4.40047855064391e-08,1.6057878662920615,0.0005679990983892,0.8218346259572404,1.0306832863416808,0.6809604754373579,0.9048374180359596,0.0005679990983892,1.7232321533989334e-07,0.2014246830528899,0.7374339802011005,0.887688975679339,0.0016113606151305,0.0005679990983892,0.7987566693552622,1.7117411827893017e-06,4.40047855064391e-08,1.073259299152738,6.727688211085472e-07,0.5237316364145724,0.9128375946109424,0.7717940274397991,0.1031263207722004,0.0055793164720607,1.1839438103757722,0.8763458156137186,1.0193884722394846,0.9470564460614472,0.3274923012311926,0.0005679990983892,0.4237186940121275,2.7862487347894067,0.9943673858004848,0.0319691465756454,2.955336307867737,0.0001495731961518,0.4362554486232138,1.020578737804931,0.9048374180359596,0.1875624244559176,0.1789248379869404,0.0599152600863064,0.8706621480013891,6.546553454789237e-05,1.4890350302358405e-08,4.400478550644188e-08,0.8569706067778864,1.6107046929455762,0.0022943179422664,9.956434265428224e-17,0.8843829907488314,0.935723470132462,0.7686567656172183,6.727688211084738e-07,1.1798079886929935,2.617173858796196e-06,3.9065827477492817e-05,0.1405950886900623,0.0005679990983892,0.7919362303328812,0.7323885211279777,0.94805622167887,0.0590190015330221,1.0345281124628103,0.7640828571741453,0.8415432032996217,0.0252560770771206,2.017923604219212,0.3742204836986383,0.9048374180359596,0.6870670814225739,0.2120112170057092,0.0007440909685644,1.490178619897211,0.9048374180359596,0.3229720440193804,0.0286003219641872,0.6012024560588729,6.727688211084901e-07,6.727688211084902e-07,1.098764148714063,0.9032404300727082
0.11,0.0009382166666224,0.7969314669169566,6.081168431655037e-06,1.3983800732183531,0.0285066571457162,2.1629536023107877e-05,0.0365743989956975,0.8954512080843887,5.212792666437338e-06,0.9754544897530704,0.8958341352965282,0.0164809895038543,0.0016693683725902,0.9834788254283836,1.7024331022882017e-06,1.1431691331179192,0.9877921854884342,1.0657611570301335,1.320698206377928e-07,1.6238036271362202,0.0009382166666224,0.8087433281683158,1.0105725079549848,0.6743910123515403,0.8958341352965282,0.0009382166666224,4.748951439125271e-07,0.2005018052014419,0.7186478167313881,0.881160363445983,0.0019300152703405,0.0009382166666224,0.841842547998129,3.182782830997629e-06,1.320698206377928e-07,1.0196147094637171,1.702433102288374e-06,0.519811068134812,0.8254123781372132,0.7647270963292143,0.1022663529764296,0.0072197770990747,1.1583968226156791,0.8722095069881521,0.9939329962497032,0.9365593271909805,0.3531082711034903,0.0009382166666224,0.4204394014178479,2.31013886969217,0.9617512163502612,0.0348553923200499,2.905410851630979,0.0002690661171357,0.4322177395486709,1.0034392807628674,0.8958341352965282,0.1867337719122782,0.1989360629715292,0.0644794333569752,0.8692151336793069,8.616431563973601e-05,1.6378291313854664e-08,1.3206982063781793e-07,0.8371890633629743,1.474616016682882,0.003290444813447,2.547181519216588e-16,0.8768338496110077,0.9200946676515344,0.7616335002535004,1.7024331022882053e-06,1.1504340079788562,6.081168431655037e-06,7.653357594053321e-05,0.1562175576064661,0.0009382166666224,0.7835405758491798,0.7200776500802544,0.9314186459441572,0.0695777693571389,1.013475394642228,0.586268544105316,0.8214008893941442,0.0116886450795524,2.2357648569113584,0.3716589111637239,0.8958341352965282,0.7403166260247094,0.1354314524392464,0.0011217484344039,1.3777359227643209,0.8958341352965281,0.3180330011278732,0.0365743989956975,0.5951797142364045,1.7024331022883489e-06,1.7024331022885572e-06,1.0780930597866774,0.8938367024196735
0.12,0.001474463055222,0.73653900900571,1.3004697309147132e-05,1.3556608867515016,0.0332363783061052,4.2826718936307256e-05,0.0456216619110831,0.8865932006463374,5.684086400715796e-06,0.948034181055992,0.8869204367171575,0.022035009140155,0.0024434766413811,0.9701869887322894,3.932139230890731e-06,1.1241224814618866,0.9649130933742032,1.00099829211576,3.558390877033054e-07,1.6284584558772377,0.001474463055222,0.7963599982242652,0.9911862020592548,0.6678866950370335,0.8869204367171575,0.0014744630552219,1.184683055265681e-06,0.1995831557470095,0.696564035939773,0.8744011392379063,0.0022736336979669,0.001474463055222,0.8799642474710231,5.584021013933908e-06,3.558390877033054e-07,0.9724803124055482,3.932139230890643e-06,0.5159198485797946,0.7595607130622146,0.7577248735650876,0.101413556441829,0.0091128497519824,1.1335789865283636,0.8676521268696433,0.9701581912746322,0.9261847022191924,0.3775813733119454,0.001474463055222,0.4172186696902652,1.8811016377209973,0.9326307196158328,0.0376881468670328,2.8395425059803507,0.0004567045929389,0.4282221415934707,0.9867848020751472,0.8869204367171575,0.1859087803633187,0.2193993302418871,0.0689400518950437,0.8667189614970136,0.0001106190169763,1.7866033492567896e-08,3.558390877033881e-07,0.822017762903027,1.3500266517672266,0.0045811830478123,5.997561592803491e-16,0.869305326940653,0.90604192954064,0.7546744069085245,3.932139230890275e-06,1.1221492805451925,1.3004697309147132e-05,0.0001403052718064,0.1722500606426733,0.0014744630552219,0.7767544920106133,0.7080672799300634,0.9157149200286496,0.0806753570326636,0.993022556479452,0.4498344887792278,0.8047927694515609,0.0054100172708191,2.4163129893704287,0.3691149163569828,0.8869204367171575,0.7845648720287396,0.086112240401493,0.00162645646814,1.2772537489879576,0.8869204367171574,0.3131729703965349,0.0456216619110831,0.5895169147141928,3.9321392308906384e-06,3.932139230890604e-06,1.0579519744140171,0.8846905059036387
0.13,0.0022223165419618,0.6888451784633857,2.5938742498631184e-05,1.314539327582007,0.0382145003394744,7.964239496119048e-05,0.055729563472662,0.8775626481568728,6.154948667987363e-06,0.9232001345821708,0.8780954309205613,0.02845187930321,0.0034540763176503,0.9571226426964812,8.411950688276166e-06,1.1054299689270826,0.9435690745772296,0.9450968129254036,8.757089856589587e-07,1.6217949235650009,0.0022223165419618,0.7846208811855254,0.9724906974328053,0.6614468698890866,0.8780954309205613,0.0022223165419618,2.71824857587643e-06,0.1986687153161282,0.672217620937038,0.867438877054848,0.0026413584407796,0.0022223165419618,0.9134715489333628,9.330435153096396e-06,8.757089856589587e-07,0.9309812100773748,8.411950688275065e-06,0.5120577580498278,0.7094711453293827,0.7507867666455199,0.1005678713706735,0.0112643274405926,1.109467295618327,0.8627492819643732,0.9479191999671062,0.9159310803973566,0.4009468246178542,0.0022223165419618,0.4140831962095095,1.5118345555823276,0.9065556222583322,0.0404681300767244,2.7612508554329684,0.000738289283348,0.4242681900292712,0.9705952552581169,0.8780954309205613,0.1850874336347304,0.2403925617000858,0.0732988012904259,0.8633288282800144,0.0001390761893605,1.9353576858421116e-08,8.757089856589462e-07,0.8101220081069206,1.235965488517035,0.0062236486875359,1.3171189312582844e-15,0.861799647118664,0.893192885527227,0.7477788992385063,8.411950688275082e-06,1.094908208537566,2.5938742498631184e-05,0.0002432676367426,0.1886783256661033,0.0022223165419618,0.7715900746284535,0.6963632822346753,0.900855350289672,0.0922483021458448,0.9731989579404386,0.3451508569788119,0.7904727815783332,0.0025046349177987,2.557524392142161,0.3665883985027998,0.8780954309205613,0.8199534127672681,0.0547539552207875,0.0022820200005315,1.1874256959659582,0.8780954309205612,0.3083915666104814,0.055729563472662,0.584216006984651,8.411950688276184e-06,8.411950688275764e-06,1.0383261094244252,0.8757502428377473
0.14,0.0032323129744422,0.6514099060893755,4.875547125130959e-05,1.274953133653695,0.0434198012932776,0.0001404032024027,0.066875633971249,0.8683908368717634,6.625379764008336e-06,0.9006031918800169,0.8693582353988059,0.0356633073007504,0.0047398931537583,0.944281064274805,1.6858265816848198e-05,1.0870847419921743,0.9236036263449956,0.8965688578545787,1.995076083301388e-06,1.6056133864707072,0.0032323129744422,0.7734678672943273,0.9544539646178072,0.6550708898922377,0.8693582353988059,0.0032323129744422,5.808273884473966e-06,0.1977584646240979,0.6464428003226519,0.8603036391785552,0.0030323500735599,0.0032323129744422,0.9426930756565428,1.4955977169726964e-05,1.995076083301388e-06,0.8943612438044345,1.6858265816847815e-05,0.5082245784898551,0.6709269297082863,0.7439121884938557,0.0997292384644529,0.0136780458200181,1.0860395580045856,0.857554410964914,0.9270804430670114,0.9057969897006266,0.423238895215206,0.0032323129744423,0.4110744841743914,1.2044577721440628,0.8831317622978875,0.0431960532650278,2.67344249223744,0.0011449217072784,0.4203554253783941,0.954851620789018,0.8693582353988059,0.1842697156236628,0.261993611064167,0.0775573429919835,0.8591844706911941,0.0001717684916044,2.084092143133553e-08,1.9950760833007068e-06,0.8005119410936603,1.1315436170699575,0.008281760889621,2.725844256574711e-15,0.8543188948701097,0.8812646279092187,0.740946396257122,1.68582658168473e-05,1.0686671537373091,4.875547125130959e-05,0.0004022307786975,0.2054798882449749,0.0032323129744422,0.7680344522468048,0.6849712475117238,0.8867595347915889,0.1042367882383228,0.9540206168685512,0.2648288413197714,0.7777027756475408,0.001160441517969,2.659343854883076,0.3640792636990304,0.8693582353988059,0.84683225409186,0.0350619451205385,0.0031131420628847,1.1070881333591671,0.8693582353988057,0.3036885061199951,0.066875633971249,0.5792768002409681,1.6858265816849028e-05,1.6858265816847314e-05,1.019201085324813,0.8669774395032883
0.15,0.0045592366173859,0.6222364115981966,8.707293813716677e-05,1.236842486997236,0.0488320051510348,0.0002363831827046,0.0790288755975398,0.859126443172315,7.095379984354876e-06,0.8799461131702092,0.8607079764250578,0.0435737593738209,0.0063401257957233,0.93165764072849,3.193691899310606e-05,1.069080081530593,0.904878631252506,0.854224088127734,4.252850720902238e-06,1.5814978063594298,0.0045592366173859,0.7628480826095759,0.937045535956168,0.6487581145537524,0.8607079764250578,0.0045592366173859,1.1672059287504574e-05,0.1968523844745761,0.6199065074381381,0.8530253518417634,0.0034457868932246,0.0045592366173859,0.9679374945692952,2.313009775568026e-05,4.252850720902238e-06,0.8619667456028681,3.193691899310373e-05,0.5044200934771441,0.6408644226382348,0.7371005574090057,0.0988975989197506,0.0163560512271114,1.0632743160335916,0.8521081052915634,0.9075172472897424,0.8957809765875774,0.4444909324090304,0.0045592366173859,0.4082532062560167,0.9548543305672992,0.8620142650399404,0.0458726192984022,2.5785330401846096,0.0017130687574522,0.4164833933539514,0.9395358464220448,0.8607079764250578,0.1834556102984081,0.284274049534422,0.0817173146304068,0.8544079880492987,0.0002089151048158,2.2328067231230596e-08,4.252850720902239e-06,0.7924637458873819,1.0359474079962772,0.0108261122489078,5.3599715543713346e-15,0.8468650228891422,0.8700437224516764,0.7341763222865566,3.193691899310203e-05,1.043384352903476,8.707293813716677e-05,0.0006384025063775,0.2226256214866947,0.0045592366173859,0.766051769597406,0.673896393277567,0.8733553935597351,0.1165844803094321,0.9354931028636738,0.2031991433155378,0.76603483209427,0.0005388579415143,2.723248358687573,0.3615874256581555,0.8607079764250578,0.8656983766800787,0.0228655991470137,0.0041450650446411,1.035204609001371,0.8607079764250577,0.2990636028479619,0.0790288755975398,0.5746971809075353,3.193691899310325e-05,3.193691899310529e-05,1.0005629157636615,0.8583437270179657
0.16,0.006261290586679,0.5996921000767124,0.000148729816554,1.200149917669159,0.0544317483793375,0.0003823363941637,0.0921510301388939,0.8498209043633154,7.564949624423127e-06,0.860975434990199,0.8521437889662113,0.0520662155302591,0.008293821781067,0.9192478668851118,5.7609437992459335e-05,1.0514094001640246,0.8872719001983362,0.8170975476044707,8.555636373502963e-06,1.550838978225013,0.006261290586679,0.7527134854550078,0.9202364294857072,0.6425079098377375,0.8521437889662113,0.006261290586679,2.223483369083308e-05,0.1959504557591733,0.5931367274328062,0.8456323226393897,0.0038808646137074,0.006261290586679,0.9894946509961002,3.4673576825809785e-05,8.555636373502963e-06,0.8332325366269644,5.760943799245536e-05,0.5006440882090665,0.6170543902127007,0.7303512970162265,0.0980728944241548,0.0192987584607835,1.0411508084095047,0.8464431055318281,0.8891160057630914,0.8858816057628804,0.4647353837271619,0.006261290586679,0.4057034337692145,0.7558351865496865,0.8429016635895844,0.0484985226876383,2.478539895979564,0.0024844616720557,0.4126516448006534,0.924630791225746,0.8521437889662113,0.1826451016980865,0.3072938663636895,0.0857803303369578,0.8491045788328457,0.0002507221371464,2.3815014278024e-08,8.555636373502964e-06,0.7854550922301922,0.9484321782011106,0.0139334934656593,1.008042710726896e-14,0.8394398590299845,0.8593700048946314,0.7274681069089992,5.760943799245644e-05,1.0190198367758114,0.000148729816554,0.0009777726132947,0.240081085836356,0.006261290586679,0.7655855223133453,0.6631434873258663,0.8605783001143383,0.1292383668540997,0.9176138773924412,0.1559118226645426,0.7551885663152421,0.0002518205928691,2.751829398211251,0.3591128066187655,0.8521437889662113,0.8771468465858487,0.0154461777253827,0.0054032194847711,0.9708519574804804,0.8521437889662112,0.2945167635272633,0.0921510301388939,0.5704733149351949,5.760943799245171e-05,5.760943799245692e-05,0.9823979972572642,0.8498284455616609
0.17,0.0083991798045626,0.5824435061729022,0.000244295257716,1.164820211467188,0.060200547520313,0.0005970031742835,0.106197729428998,0.8405213399699476,8.034088979429298e-06,0.8434746491358235,0.8436648165963837,0.0610081902953857,0.0106392888188313,0.9070473424678916,9.953976855636593e-05,1.034066239668089,0.8706750942362752,0.7843983656038342,1.6357890402213867e-05,1.5148554158021312,0.0083991798045626,0.7430204771679628,0.9039990765119312,0.6363196480999178,0.8436648165963837,0.0083991798045626,4.041316531922493e-05,0.1950526594570498,0.5665464815202771,0.8381504783926519,0.0043367960655276,0.0083991798045626,1.0076366403135573,5.057330391242682e-05,1.6357890402213867e-05,0.8076698579811636,9.95397685563745e-05,0.4968963494909718,0.5978719211682233,0.7236638362183486,0.0972550671522042,0.0225050988321991,1.0196489439463496,0.8405870206291994,0.8717736766521218,0.8760974599430731,0.4840038194785743,0.0083991798045626,0.403536256034952,0.5992159383319346,0.8255307537048502,0.0510744496806363,2.375153274858921,0.0035058337190375,0.4088597356362979,0.9101201731018944,0.8436648165963837,0.1818381739323337,0.3310972072532792,0.0897479810581274,0.8433642679342473,0.0002973830191932,2.530176259163165e-08,1.6357890402213867e-05,0.7791140499650353,0.8683163922613525,0.0176860702777219,1.823045606547443e-14,0.8320451130900719,0.8491238138455763,0.7208211849185829,9.953976855636918e-05,0.9955353525803756,0.000244295257716,0.0014513858183614,0.2578077161623699,0.0083991798045626,0.7665611005190527,0.6527167847718555,0.8483703037060948,0.1421486081965055,0.9003741830029189,0.1196292699640454,0.7449817245222493,0.0001197609942014,2.748429075335664,0.3566553382485398,0.8436648165963837,0.8818322889414666,0.011053913385401,0.0069128866221295,0.91320792551215,0.8436648165963836,0.2900479822988737,0.106197729428998,0.5665998357508395,9.953976855637452e-05,9.953976855635998e-05,0.964693099172888,0.8414167554544324
0.18,0.0110351379615245,0.5694027942403497,0.000387595280896,1.1308003212734354,0.0661207677993203,0.0009035650949695,0.1211195373550316,0.8312676305010325,8.502798344409784e-06,0.8272584838690639,0.835270211411272,0.0702576441187644,0.0134135497160627,0.8950517694934969,0.0001655543931828,1.017044268429169,0.8549919587445879,0.7554724586414987,2.9897347206185195e-05,1.4746121216595958,0.0110351379615245,0.7337295321307783,0.8883072526794835,0.630192708023076,0.835270211411272,0.0110351379615245,7.046080319828115e-05,0.1941589766345147,0.5404540907025741,0.8306030499906298,0.0048128108999808,0.0110351379615245,1.022618820038391,7.199569422890335e-05,2.9897347206185195e-05,0.784855963965764,0.0001655543931828,0.4931766657241486,0.58213022742325,0.7170376091474537,0.0964440597613651,0.025972658986631,0.9987492788789608,0.8345638441781336,0.8553970139774819,0.8664271396253795,0.502326954771142,0.0110351379615245,0.4018923067928032,0.4770430797373222,0.8096720493059096,0.0536010783541968,2.269791202062443,0.0048285067323198,0.4051072267939263,0.8959885195616091,0.835270211411272,0.1810348111809891,0.3557092001615571,0.093621834866256,0.8372638400336085,0.0003490788902382,2.6788312191967664e-08,2.98973472061852e-05,0.773179618720761,0.7949763535658257,0.022170233411182,3.184656408062639e-14,0.8246823832097971,0.8392161019568359,0.7142349962737623,0.0001655543931828,0.97289428988633,0.000387595280896,0.0020954873414254,0.275763861975387,0.0110351379615245,0.7688884280175112,0.6426199775001852,0.8366794327799334,0.1552683908880073,0.8837605654804808,0.091790631841357,0.735290711925066,5.960165540574226e-05,2.716835513687028,0.354214962513962,0.835270211411272,0.8804388860589459,0.0085742384313732,0.0086988795566128,0.8615401485175763,0.8352702114112719,0.2856573347892834,0.1211195373550316,0.5630700187044401,0.0001655543931828,0.0001655543931828,0.9474353539626608,0.8330981605282135
0.19,0.014231927688328,0.5596837645363366,0.0005962344233223,1.0980392818828366,0.07217559271848,0.0013300251707709,0.136862891642068,0.8220917084444235,8.971078014221264e-06,0.81216810513553,0.8269591339433623,0.0796685073584645,0.0166518468737026,0.883256949736556,0.0002661444574545,1.0003372789513871,0.8401368162416692,0.7297748188481098,5.249109996618156e-05,1.4310374473322185,0.014231927688328,0.7248048497600378,0.8731360123756982,0.6241264745531417,0.8269591339433623,0.0142319276883279,0.0001183756718908,0.1932693884446266,0.5151002689218007,0.8230105270289739,0.0053081552978854,0.014231927688328,1.0346807656618222,0.000100298469468,5.249109996618156e-05,0.7644251460608731,0.0002661444574545,0.4894848268938788,0.5689605229787135,0.7104720551169923,0.0956398153880427,0.029697810975595,0.9784329956157312,0.8283948318819676,0.8399017202529933,0.8568692628595456,0.5197346710013901,0.014231927688328,0.4009427636258216,0.3822225033468513,0.795125748832904,0.0560790787048349,2.163642625769718,0.0065078412994548,0.4013936841646431,0.8822211215491299,0.8269591339433623,0.1802349976937857,0.3811338581407854,0.0974034372661701,0.8308686777391172,0.0004059789755091,2.827466309894441e-08,5.24910999661816e-05,0.7674717601335336,0.7278413434992234,0.0274751610753861,5.393898307426443e-14,0.8173531619117814,0.8295808586575854,0.7077089860501268,0.0002661444574545,0.9510616096689324,0.0005962344233223,0.0029515307016362,0.2939056952625559,0.0142319276883279,0.7724646082638578,0.6328561547591952,0.8254590711829739,0.1685537879458802,0.8677560972773869,0.0704310606782095,0.726027962137931,3.292190166496006e-05,2.66103701473024,0.3517916325015081,0.8269591339433623,0.8736573558988823,0.007303214734693,0.0107852466904732,0.8151963308929839,0.8269591339433622,0.2813449717746027,0.136862891642068,0.559875942812379,0.0002661444574545,0.0002661444574545,0.93061224764214,0.8248653649717911
0.2,0.0180518403089211,0.5525656790907979,0.0008920898545702,1.0664881281798075,0.0783489946074478,0.0019094925324389,0.153370953085345,0.8130179582464329,9.438928283540788e-06,0.7980670860904882,0.8187307530779818,0.0890956257718164,0.0203872002238655,0.8716587822591404,0.0004149945853396,0.9839391854127396,0.8260332743575841,0.7068485053812825,8.889504976722546e-05,1.384938229569451,0.0180518403089211,0.7162140296153207,0.8584616263066451,0.6181203388359283,0.8187307530779818,0.018051840308921,0.0001923627206982,0.1923838761267961,0.4906625160982736,0.8153907683086086,0.0058220916828185,0.0180518403089211,1.0440471733575634,0.0001370405774294,8.889504976722546e-05,0.7460609886861249,0.0004149945853396,0.4858206245575794,0.5577251474286526,0.7039666185743404,0.0948422776436239,0.0336758340357027,0.9586818823652016,0.8220990365529525,0.8252116094280137,0.8474224650226431,0.5362560368285111,0.0180518403089211,0.4008884859870685,0.3087629002739264,0.7817181478767462,0.0585091127386271,2.0577017271187694,0.0086025688686837,0.3977186785410892,0.8688039901173232,0.8187307530779818,0.1794387177900415,0.4073530022348774,0.1010943114978825,0.8242344047718989,0.0004682409546414,2.976081533247248e-08,8.889504976722557e-05,0.761868947358427,0.6663891704606784,0.0336911477295642,8.885787314366271e-14,0.8100588418011685,0.8201693449432749,0.7012426043936449,0.0004149945853396,0.9300037764400662,0.0008920898545702,0.0040660429273626,0.3121879991631329,0.018051840308921,0.7771765087886007,0.6234277737424637,0.8146673995188265,0.1819636247172145,0.8523413579188021,0.0540430306501478,0.7171288075046914,2.196962193651398e-05,2.585030738257373,0.3493853131769193,0.8187307530779818,0.8621676173557886,0.0067994054131914,0.0131950001061341,0.7735954985609657,0.8187307530779817,0.2771111125282542,0.153370953085345,0.5570086405539126,0.0004149945853396,0.0004149945853396,0.9142116105076612,0.8167133975199388
0.21,0.0225557183861796,0.5474635199221933,0.0013017548307786,1.0360998165314932,0.0846257061036229,0.0026803543192493,0.1705843693856727,0.8040641102152296,9.906349446865898e-06,0.7848380186241343,0.8105842459701871,0.0983990107100283,0.0246500207711276,0.8602532610035248,0.0006295197824431,0.9678440212694144,0.8126131136115438,0.6863084244036035,0.0001457260649741,1.3370133711892198,0.0225557183861796,0.7079277698042116,0.8442615220936412,0.6121736981545091,0.8105842459701871,0.0225557183861796,0.000303343167342,0.1915024210063901,0.4672672131204379,0.8077591957504965,0.006353898438778,0.0225557183861796,1.0509287125141875,0.0001839900699229,0.0001457260649741,0.729489685810073,0.0006295197824431,0.4821838518330345,0.5479546840325499,0.6975207490537911,0.0940513906105527,0.0379010285094468,0.939478313472358,0.8156936566479764,0.8112578188683619,0.8380853985968135,0.5519193286446473,0.0225557183861796,0.4019570950624206,0.2517924786435126,0.7692984482029029,0.0608918345601016,1.952795681577029,0.0111740263982237,0.3940817855615615,0.855723815771767,0.8105842459701871,0.1786459558583516,0.4343261134397125,0.1046959588354057,0.817408315911004,0.0005360113215165,3.1246768912460665e-08,0.0001457260649741,0.7562915255260471,0.6101420937620426,0.0409077623871187,1.4276380590319278e-13,0.8028007209470914,0.8109457279391784,0.6948353064743371,0.0006295197824431,0.9096886933136245,0.0013017548307786,0.005490347696136,0.3305648495554299,0.0225557183861796,0.7829032327739354,0.6143366390898979,0.8042668948439419,0.1954593501598365,0.8374952167978678,0.0414699308346398,0.7085437313173718,1.8559765339678463e-05,2.4926797590288503,0.3469959820707365,0.8105842459701871,0.8466260614048087,0.006787645187678,0.0159498706740865,0.7362202067387417,0.810584245970187,0.2729560379394716,0.1705843693856727,0.5544582364375688,0.0006295197824431,0.0006295197824431,0.8982216080867002,0.8086389477731399
0.22,0.0278020209634297,0.5439035383049403,0.0018569091912442,1.0068291492711603,0.0909911925347513,0.0036863217131001,0.188441960259647,0.7952422947655512,1.037334179851474e-05,0.7723796616814945,0.8025187979624785,0.1074473380182542,0.0294677804891738,0.8490364724465717,0.000931389400794,0.952045936907348,0.7998153261557149,0.6678286040052132,0.0002319423374425,1.287866019062181,0.0278020209634298,0.6999195882276924,0.8305142277454196,0.606285955867227,0.8025187979624785,0.0278020209634297,0.0004654966582005,0.190625004494338,0.444999762082856,0.8001290264015823,0.006902869632208,0.0278020209634297,1.0555228308761986,0.0002431298029772,0.0002319423374425,0.7144742715088495,0.000931389400794,0.4785743033867137,0.5393024038375183,0.6911339011299762,0.0932670988384373,0.0423668223228201,0.9208052304062424,0.8091942807134499,0.7979780849036626,0.8288567329499004,0.5667520505531641,0.0278020209634298,0.4043979582318003,0.2074573327984802,0.757735922099964,0.0632278904601815,1.8496075159206653,0.0142853155200541,0.3904825856547737,0.842967930312206,0.8025187979624785,0.1778566963562827,0.4619909999089583,0.1082098588817282,0.8104306061601514,0.00060942573565,3.2732523858816025e-08,0.0002319423374425,0.750689489450982,0.5586630904331527,0.0492119048219458,2.2422353260378207e-13,0.7955800079642268,0.801883786794363,0.6884865524403687,0.000931389400794,0.8900856398788024,0.0018569091912442,0.0072801517824192,0.348990200561603,0.0278020209634297,0.7895184405823092,0.6055838903258958,0.7942238826124148,0.2090049133393916,0.8231954553868444,0.0318244242239855,0.7002336876717431,1.8936661527761318e-05,2.3876115600150207,0.3446236298798898,0.8025187979624785,0.8276565273348668,0.007097275989,0.0190700909545514,0.7026095986375703,0.8025187979624784,0.2688800834808534,0.188441960259647,0.5522140750162312,0.000931389400794,0.000931389400794,0.8826307323156203,0.8006398690198181
0.23,0.033845948080942,0.5415031561946367,0.0025945964815807,0.9786327021502454,0.0974316251776254,0.0049763415786632,0.2068813300426788,0.7865600842796718,1.0839905632626124e-05,0.760604538717128,0.794533602503334,0.1161206874241445,0.0348647381721969,0.8380045933141338,0.0013470157094625,0.9365391973400848,0.7875852818645739,0.6511320728249607,0.0003593733099124,1.2380144772672033,0.0338459480809421,0.6921655658149215,0.8171993178680481,0.6004565213463297,0.794533602503334,0.033845948080942,0.0006968192619481,0.1897516080867398,0.4239130646349805,0.7925115148363884,0.0074683147383231,0.033845948080942,1.0580145149214135,0.0003166608663333,0.0003593733099124,0.7008096381721105,0.0013470157094624,0.4749917754221797,0.5315112271871036,0.6848055343717142,0.0924893473401894,0.0470658704152301,0.9026461233684951,0.802615071497899,0.7853160849323654,0.8197351541189443,0.5807809538663715,0.033845948080942,0.4084752050622569,0.1727701936916892,0.7469173965588982,0.0655179190031913,1.748695254670166,0.0180004086594786,0.3869206639852463,0.8305242710113363,0.794533602503334,0.177070923810068,0.4902651523943028,0.1116374698599996,0.8033354213860479,0.0006886093652999,3.4218080191443794e-08,0.0003593733099124,0.7450335768566427,0.5115524356936951,0.0586858291407076,3.449546112877425e-13,0.7883978268121611,0.7929644336231325,0.6821958073725657,0.0013470157094624,0.8711652127598584,0.0025945964815807,0.0094950044391707,0.3674183839988806,0.033845948080942,0.7968924956137258,0.5971699963315619,0.7845081354121056,0.2225666449487574,0.8094192590564068,0.0244258094076292,0.6921671861955093,2.139632011547544e-05,2.2731509655165136,0.34226826097677,0.794533602503334,0.8058442357623785,0.0076228907108567,0.0225742063439703,0.6723532221916682,0.7945336025033339,0.264883632094918,0.2068813300426788,0.5502648389934616,0.0013470157094625,0.0013470157094625,0.8674277929393086,0.7927148103204866
